lead_id,company_name,contact_name,email,job_title,industry,company_size,region,source_channel,decision_maker,created_date,last_activity,last_touch,page_views_7d,emails_opened_30d,calls_last_30d,days_in_pipeline,deal_size_estimate,lead_score,conversion_probability,converted
LEAD_000742,E-commerce Company 742,Contact 742,contact742@company742.com,CFO,E-commerce,11-50,MEA,social,False,2024-11-01,2024-11-06,pricing_page,12,1,5,138,349,79,0.796,1
LEAD_000743,Education Company 743,Contact 743,contact743@company743.com,Operations Manager,Education,1-10,EU,organic,True,2025-03-08,2025-03-30,contact_form,6,1,2,118,370,44,0.444,1
LEAD_000744,Manufacturing Company 744,Contact 744,contact744@company744.com,Business Analyst,Manufacturing,5000+,NA,referral,False,2025-06-05,2025-06-27,ad_click,4,0,4,124,520,66,0.661,1
LEAD_000745,SaaS Company 745,Contact 745,contact745@company745.com,CEO,SaaS,11-50,APAC,social,True,2025-06-30,2025-07-06,trial_signup,2,0,0,5,1024,30,0.302,0
LEAD_000746,Real Estate Company 746,Contact 746,contact746@company746.com,CEO,Real Estate,5000+,LATAM,organic,True,2025-03-23,2025-04-02,trial_signup,12,2,3,117,2413,81,0.813,0
LEAD_000747,Retail Company 747,Contact 747,contact747@company747.com,Business Analyst,Retail,11-50,MEA,paid,False,2024-11-28,2024-12-08,webinar,2,0,0,148,4902,13,0.133,1
LEAD_000748,SaaS Company 748,Contact 748,contact748@company748.com,CFO,SaaS,201-1000,EU,direct,True,2025-05-15,2025-05-31,product_tour,1,1,1,126,1060,37,0.37,1
LEAD_000749,Manufacturing Company 749,Contact 749,contact749@company749.com,Marketing Director,Manufacturing,5000+,NA,organic,False,2025-03-02,2025-03-03,webinar,4,1,5,53,7504,66,0.669,0
LEAD_000750,Education Company 750,Contact 750,contact750@company750.com,Marketing Director,Education,1-10,NA,referral,False,2025-02-08,2025-02-17,pricing_page,11,1,4,126,184,73,0.736,0
LEAD_000751,E-commerce Company 751,Contact 751,contact751@company751.com,Business Analyst,E-commerce,5000+,APAC,organic,False,2025-04-10,2025-04-22,webinar,6,3,2,121,2407,53,0.535,0
LEAD_000752,Retail Company 752,Contact 752,contact752@company752.com,Business Analyst,Retail,51-200,NA,organic,False,2025-04-25,2025-05-04,webinar,2,0,2,90,1185,39,0.394,0
LEAD_000753,Retail Company 753,Contact 753,contact753@company753.com,CTO,Retail,51-200,EU,social,False,2024-10-11,2024-10-13,ad_click,8,2,2,174,11107,50,0.505,1
LEAD_000754,Education Company 754,Contact 754,contact754@company754.com,VP Sales,Education,1-10,APAC,paid,True,2025-06-04,2025-06-17,ad_click,6,1,0,120,442,15,0.154,0
LEAD_000755,SaaS Company 755,Contact 755,contact755@company755.com,Operations Manager,SaaS,11-50,EU,organic,False,2025-01-12,2025-01-31,trial_signup,7,3,6,94,1114,87,0.87,1
LEAD_000756,Finance Company 756,Contact 756,contact756@company756.com,Operations Manager,Finance,5000+,LATAM,referral,False,2025-07-23,2025-08-01,contact_form,4,0,1,68,2112,42,0.422,1
LEAD_000757,SaaS Company 757,Contact 757,contact757@company757.com,CFO,SaaS,51-200,LATAM,organic,False,2024-12-01,2024-12-05,pricing_page,4,1,2,174,1180,53,0.539,1
LEAD_000758,Manufacturing Company 758,Contact 758,contact758@company758.com,IT Director,Manufacturing,51-200,MEA,direct,False,2025-05-20,2025-05-27,pricing_page,2,0,1,17,383,31,0.317,0
LEAD_000759,SaaS Company 759,Contact 759,contact759@company759.com,IT Director,SaaS,1001-5000,APAC,social,True,2024-10-07,2024-11-06,trial_signup,7,3,2,6,1162,71,0.718,1
LEAD_000760,Retail Company 760,Contact 760,contact760@company760.com,VP Sales,Retail,1001-5000,EU,paid,False,2025-08-17,2025-09-02,contact_form,7,3,3,53,2918,70,0.709,0
LEAD_000761,Manufacturing Company 761,Contact 761,contact761@company761.com,Marketing Director,Manufacturing,201-1000,APAC,social,True,2024-11-18,2024-12-05,content_download,9,1,0,107,268,36,0.365,0
LEAD_000762,Manufacturing Company 762,Contact 762,contact762@company762.com,CFO,Manufacturing,201-1000,APAC,organic,False,2025-02-22,2025-03-12,demo_request,4,2,2,173,873,61,0.614,1
LEAD_000763,Healthcare Company 763,Contact 763,contact763@company763.com,IT Director,Healthcare,1-10,NA,paid,True,2025-03-09,2025-03-21,trial_signup,5,5,2,50,773,56,0.561,0
LEAD_000764,Manufacturing Company 764,Contact 764,contact764@company764.com,VP Sales,Manufacturing,1001-5000,EU,organic,True,2025-06-12,2025-07-07,contact_form,3,0,1,48,2593,38,0.388,1
LEAD_000765,Healthcare Company 765,Contact 765,contact765@company765.com,IT Director,Healthcare,1001-5000,NA,referral,True,2025-07-08,2025-07-30,email_open,3,0,1,115,7696,37,0.379,0
LEAD_000766,Education Company 766,Contact 766,contact766@company766.com,Marketing Director,Education,11-50,LATAM,organic,True,2025-03-20,2025-04-13,case_study_view,7,1,1,156,645,30,0.308,0
LEAD_000767,SaaS Company 767,Contact 767,contact767@company767.com,CTO,SaaS,201-1000,APAC,organic,False,2024-09-23,2024-10-05,content_download,7,3,1,27,2885,55,0.558,1
LEAD_000768,Technology Company 768,Contact 768,contact768@company768.com,IT Director,Technology,201-1000,NA,referral,True,2025-02-07,2025-02-26,demo_request,12,0,0,13,9803,62,0.626,1
LEAD_000769,SaaS Company 769,Contact 769,contact769@company769.com,IT Director,SaaS,5000+,APAC,organic,True,2025-01-09,2025-01-18,demo_request,3,3,3,47,2647,76,0.767,1
LEAD_000770,E-commerce Company 770,Contact 770,contact770@company770.com,Sales Manager,E-commerce,51-200,EU,referral,False,2025-01-14,2025-01-23,ad_click,11,5,3,86,1040,69,0.691,1
LEAD_000771,SaaS Company 771,Contact 771,contact771@company771.com,Sales Manager,SaaS,11-50,NA,paid,False,2024-09-07,2024-09-29,case_study_view,5,1,1,68,826,40,0.401,0
LEAD_000772,Healthcare Company 772,Contact 772,contact772@company772.com,CTO,Healthcare,1-10,EU,referral,False,2024-12-04,2024-12-25,case_study_view,9,0,1,147,2147,38,0.386,1
LEAD_000773,SaaS Company 773,Contact 773,contact773@company773.com,VP Sales,SaaS,11-50,NA,paid,True,2024-09-24,2024-10-09,product_tour,4,4,1,148,1635,42,0.429,0
LEAD_000774,Manufacturing Company 774,Contact 774,contact774@company774.com,Business Analyst,Manufacturing,5000+,APAC,organic,False,2024-11-26,2024-12-16,ad_click,4,0,0,16,1615,21,0.211,0
LEAD_000775,E-commerce Company 775,Contact 775,contact775@company775.com,Sales Manager,E-commerce,51-200,NA,organic,False,2024-10-08,2024-11-07,content_download,5,3,3,167,2436,60,0.608,1
LEAD_000776,Finance Company 776,Contact 776,contact776@company776.com,Marketing Director,Finance,1-10,NA,organic,False,2025-08-13,2025-08-22,webinar,2,3,3,146,734,51,0.519,0
LEAD_000777,SaaS Company 777,Contact 777,contact777@company777.com,CTO,SaaS,11-50,EU,organic,False,2025-02-10,2025-02-27,demo_request,5,2,3,69,340,74,0.749,1
LEAD_000778,SaaS Company 778,Contact 778,contact778@company778.com,Sales Manager,SaaS,1-10,EU,social,False,2025-03-10,2025-03-18,case_study_view,4,0,1,173,108,31,0.312,1
LEAD_000779,SaaS Company 779,Contact 779,contact779@company779.com,CFO,SaaS,201-1000,NA,paid,False,2025-01-01,2025-01-20,product_tour,6,4,4,160,13142,82,0.821,1
LEAD_000780,E-commerce Company 780,Contact 780,contact780@company780.com,IT Director,E-commerce,201-1000,NA,organic,False,2025-06-27,2025-07-02,case_study_view,6,3,1,107,1586,46,0.468,0
LEAD_000781,E-commerce Company 781,Contact 781,contact781@company781.com,Sales Manager,E-commerce,1-10,EU,social,True,2024-12-04,2024-12-10,ad_click,10,3,2,124,1073,46,0.464,1
LEAD_000782,Finance Company 782,Contact 782,contact782@company782.com,Marketing Director,Finance,1-10,LATAM,direct,False,2025-06-06,2025-07-04,demo_request,9,1,0,10,550,42,0.42,1
LEAD_000783,SaaS Company 783,Contact 783,contact783@company783.com,Business Analyst,SaaS,51-200,EU,paid,False,2025-04-02,2025-04-03,demo_request,8,3,1,106,14030,65,0.656,1
LEAD_000784,Consulting Company 784,Contact 784,contact784@company784.com,Product Manager,Consulting,5000+,EU,organic,False,2025-04-17,2025-05-09,demo_request,6,1,2,18,1218,64,0.649,1
LEAD_000785,Finance Company 785,Contact 785,contact785@company785.com,VP Sales,Finance,201-1000,EU,paid,True,2025-04-18,2025-05-12,contact_form,3,0,1,29,43672,38,0.389,0
LEAD_000786,Finance Company 786,Contact 786,contact786@company786.com,IT Director,Finance,1001-5000,NA,paid,True,2025-01-05,2025-01-15,demo_request,12,6,1,16,1363,77,0.774,1
LEAD_000787,SaaS Company 787,Contact 787,contact787@company787.com,Sales Manager,SaaS,51-200,APAC,direct,False,2025-03-03,2025-03-12,webinar,6,2,3,175,1918,67,0.67,1
LEAD_000788,Healthcare Company 788,Contact 788,contact788@company788.com,Sales Manager,Healthcare,11-50,NA,direct,True,2024-10-06,2024-10-20,content_download,10,0,1,69,1800,46,0.46,0
LEAD_000789,Finance Company 789,Contact 789,contact789@company789.com,Business Analyst,Finance,201-1000,LATAM,direct,False,2025-02-19,2025-03-11,trial_signup,14,2,4,113,5271,95,0.95,1
LEAD_000790,Manufacturing Company 790,Contact 790,contact790@company790.com,Marketing Director,Manufacturing,11-50,NA,organic,False,2025-03-12,2025-03-19,product_tour,3,1,2,134,3190,42,0.421,1
LEAD_000791,E-commerce Company 791,Contact 791,contact791@company791.com,Sales Manager,E-commerce,11-50,LATAM,organic,True,2025-03-04,2025-03-17,pricing_page,7,5,3,168,831,64,0.648,1
LEAD_000792,Finance Company 792,Contact 792,contact792@company792.com,Marketing Director,Finance,51-200,MEA,organic,False,2024-11-02,2024-11-19,contact_form,4,1,0,53,1827,31,0.31,0
LEAD_000793,Retail Company 793,Contact 793,contact793@company793.com,Operations Manager,Retail,5000+,EU,paid,False,2025-05-09,2025-05-27,contact_form,5,3,2,3,2771,50,0.508,0
LEAD_000794,Real Estate Company 794,Contact 794,contact794@company794.com,VP Sales,Real Estate,1-10,APAC,social,False,2024-12-21,2025-01-08,product_tour,4,1,0,38,338,14,0.143,0
LEAD_000795,SaaS Company 795,Contact 795,contact795@company795.com,VP Sales,SaaS,11-50,NA,paid,False,2024-12-02,2024-12-10,trial_signup,4,1,1,60,479,52,0.524,0
LEAD_000796,E-commerce Company 796,Contact 796,contact796@company796.com,IT Director,E-commerce,5000+,APAC,referral,False,2025-06-17,2025-06-26,trial_signup,10,5,2,127,2675,68,0.688,0
LEAD_000797,Retail Company 797,Contact 797,contact797@company797.com,Business Analyst,Retail,5000+,APAC,organic,False,2025-01-20,2025-01-26,content_download,8,1,3,125,985,61,0.614,1
LEAD_000798,Retail Company 798,Contact 798,contact798@company798.com,CEO,Retail,11-50,APAC,social,False,2025-05-08,2025-05-10,webinar,5,3,5,39,45,63,0.634,1
LEAD_000799,Education Company 799,Contact 799,contact799@company799.com,Operations Manager,Education,11-50,EU,referral,True,2024-11-12,2024-11-27,email_open,8,2,3,87,729,58,0.586,1
LEAD_000800,Education Company 800,Contact 800,contact800@company800.com,IT Director,Education,51-200,EU,paid,True,2025-08-16,2025-08-27,email_open,7,2,3,164,1727,57,0.578,1
LEAD_000801,Healthcare Company 801,Contact 801,contact801@company801.com,Product Manager,Healthcare,201-1000,APAC,social,False,2025-04-25,2025-04-30,demo_request,6,4,3,8,2406,78,0.786,1
LEAD_000802,SaaS Company 802,Contact 802,contact802@company802.com,Sales Manager,SaaS,51-200,EU,organic,True,2025-08-19,2025-09-01,content_download,7,2,1,18,744,52,0.525,0
LEAD_000803,Retail Company 803,Contact 803,contact803@company803.com,IT Director,Retail,11-50,EU,organic,True,2024-12-12,2024-12-18,trial_signup,9,4,3,87,65,74,0.747,1
LEAD_000804,Manufacturing Company 804,Contact 804,contact804@company804.com,CTO,Manufacturing,5000+,APAC,organic,False,2025-06-23,2025-07-20,email_open,4,0,1,29,2324,34,0.345,0
LEAD_000805,SaaS Company 805,Contact 805,contact805@company805.com,IT Director,SaaS,201-1000,EU,social,False,2025-06-12,2025-06-23,pricing_page,11,3,2,145,22925,77,0.772,1
LEAD_000806,Technology Company 806,Contact 806,contact806@company806.com,CEO,Technology,11-50,APAC,direct,False,2025-02-25,2025-03-02,pricing_page,10,0,2,126,285,65,0.653,1
LEAD_000807,Retail Company 807,Contact 807,contact807@company807.com,CEO,Retail,5000+,EU,organic,False,2025-03-03,2025-03-11,ad_click,3,1,1,157,6286,30,0.305,1
LEAD_000808,Education Company 808,Contact 808,contact808@company808.com,Operations Manager,Education,51-200,APAC,referral,False,2024-11-24,2024-12-19,demo_request,6,0,0,177,660,35,0.359,1
LEAD_000809,Retail Company 809,Contact 809,contact809@company809.com,IT Director,Retail,1-10,EU,paid,True,2025-02-17,2025-03-11,content_download,2,0,0,53,116,14,0.142,0
LEAD_000810,Education Company 810,Contact 810,contact810@company810.com,CFO,Education,11-50,APAC,referral,False,2025-06-02,2025-06-23,demo_request,2,4,5,72,1429,70,0.709,0
LEAD_000811,SaaS Company 811,Contact 811,contact811@company811.com,Product Manager,SaaS,201-1000,NA,direct,False,2025-07-27,2025-08-18,email_open,8,1,3,50,1177,72,0.723,1
LEAD_000812,Finance Company 812,Contact 812,contact812@company812.com,Business Analyst,Finance,51-200,NA,organic,False,2025-03-24,2025-04-18,product_tour,7,1,3,82,2717,64,0.647,1
LEAD_000813,Healthcare Company 813,Contact 813,contact813@company813.com,Operations Manager,Healthcare,11-50,NA,direct,False,2025-08-15,2025-08-21,webinar,5,1,2,132,3498,50,0.504,0
LEAD_000814,Retail Company 814,Contact 814,contact814@company814.com,CTO,Retail,5000+,NA,organic,False,2024-11-21,2024-12-06,webinar,3,0,0,41,5607,25,0.253,0
LEAD_000815,Manufacturing Company 815,Contact 815,contact815@company815.com,Business Analyst,Manufacturing,1-10,NA,referral,False,2025-05-24,2025-06-15,email_open,6,2,2,137,169,38,0.384,0
LEAD_000816,Manufacturing Company 816,Contact 816,contact816@company816.com,Sales Manager,Manufacturing,201-1000,APAC,direct,False,2024-11-17,2024-11-26,case_study_view,2,0,1,51,2414,32,0.324,0
LEAD_000817,Education Company 817,Contact 817,contact817@company817.com,CEO,Education,1-10,EU,direct,False,2025-05-12,2025-05-28,ad_click,4,0,1,7,943,18,0.189,0
LEAD_000818,SaaS Company 818,Contact 818,contact818@company818.com,Business Analyst,SaaS,201-1000,NA,paid,False,2025-05-03,2025-05-31,content_download,2,0,1,101,2273,46,0.465,1
LEAD_000819,E-commerce Company 819,Contact 819,contact819@company819.com,Operations Manager,E-commerce,201-1000,LATAM,social,False,2024-09-18,2024-10-17,contact_form,8,0,0,52,1151,30,0.3,1
LEAD_000820,Education Company 820,Contact 820,contact820@company820.com,Operations Manager,Education,201-1000,MEA,paid,False,2025-09-03,2025-09-05,contact_form,6,0,4,155,1075,70,0.706,0
LEAD_000821,E-commerce Company 821,Contact 821,contact821@company821.com,CFO,E-commerce,1001-5000,APAC,paid,False,2025-06-28,2025-07-11,pricing_page,9,3,2,121,6257,66,0.667,0
LEAD_000822,Consulting Company 822,Contact 822,contact822@company822.com,Business Analyst,Consulting,11-50,MEA,organic,False,2024-11-01,2024-11-11,trial_signup,1,0,1,55,230,32,0.32,0
LEAD_000823,E-commerce Company 823,Contact 823,contact823@company823.com,Operations Manager,E-commerce,51-200,EU,paid,False,2025-05-08,2025-05-12,demo_request,6,7,7,106,575,86,0.868,0
LEAD_000824,SaaS Company 824,Contact 824,contact824@company824.com,Business Analyst,SaaS,1-10,MEA,organic,False,2025-07-06,2025-07-27,case_study_view,1,2,1,11,411,20,0.209,0
LEAD_000825,Healthcare Company 825,Contact 825,contact825@company825.com,Marketing Director,Healthcare,1-10,EU,referral,False,2024-11-17,2024-11-27,demo_request,4,0,0,99,692,29,0.299,1
LEAD_000826,Manufacturing Company 826,Contact 826,contact826@company826.com,Marketing Director,Manufacturing,51-200,APAC,organic,False,2024-10-13,2024-11-12,trial_signup,7,0,2,104,1948,55,0.555,1
LEAD_000827,Finance Company 827,Contact 827,contact827@company827.com,IT Director,Finance,1-10,APAC,organic,True,2025-07-07,2025-08-03,contact_form,13,4,1,123,61,56,0.562,0
LEAD_000828,SaaS Company 828,Contact 828,contact828@company828.com,Business Analyst,SaaS,1-10,LATAM,direct,False,2025-07-19,2025-07-28,case_study_view,5,1,1,59,798,32,0.329,0
LEAD_000829,Education Company 829,Contact 829,contact829@company829.com,VP Sales,Education,1-10,LATAM,referral,False,2025-01-19,2025-02-10,demo_request,11,2,4,160,452,77,0.775,0
LEAD_000830,Healthcare Company 830,Contact 830,contact830@company830.com,Product Manager,Healthcare,51-200,EU,referral,False,2025-04-02,2025-04-03,pricing_page,6,2,3,39,225,63,0.638,1
LEAD_000831,E-commerce Company 831,Contact 831,contact831@company831.com,Product Manager,E-commerce,51-200,NA,paid,True,2024-09-24,2024-10-21,product_tour,4,0,0,105,1210,22,0.228,0
LEAD_000832,Technology Company 832,Contact 832,contact832@company832.com,CEO,Technology,51-200,EU,direct,False,2025-03-21,2025-04-04,email_open,4,3,0,157,1892,33,0.33,0
LEAD_000833,E-commerce Company 833,Contact 833,contact833@company833.com,IT Director,E-commerce,5000+,NA,direct,False,2025-04-22,2025-04-27,case_study_view,6,3,4,82,1424,75,0.759,1
LEAD_000834,Finance Company 834,Contact 834,contact834@company834.com,Sales Manager,Finance,11-50,NA,paid,False,2025-03-06,2025-03-23,email_open,12,1,2,126,468,58,0.586,1
LEAD_000835,Education Company 835,Contact 835,contact835@company835.com,Sales Manager,Education,11-50,NA,referral,False,2025-07-06,2025-07-30,content_download,2,0,0,13,3515,13,0.139,0
LEAD_000836,Finance Company 836,Contact 836,contact836@company836.com,Sales Manager,Finance,201-1000,NA,direct,False,2025-06-12,2025-07-04,ad_click,9,7,2,103,267,67,0.677,1
LEAD_000837,SaaS Company 837,Contact 837,contact837@company837.com,CEO,SaaS,51-200,EU,direct,False,2025-06-21,2025-07-05,content_download,3,0,1,141,1148,39,0.394,1
LEAD_000838,Education Company 838,Contact 838,contact838@company838.com,Operations Manager,Education,5000+,NA,paid,True,2025-04-20,2025-05-13,email_open,7,0,4,91,3132,70,0.707,1
LEAD_000839,Real Estate Company 839,Contact 839,contact839@company839.com,Sales Manager,Real Estate,51-200,EU,social,True,2025-05-06,2025-05-27,ad_click,4,4,3,148,15067,55,0.551,0
LEAD_000840,Real Estate Company 840,Contact 840,contact840@company840.com,VP Sales,Real Estate,1-10,MEA,paid,False,2025-03-09,2025-03-12,contact_form,5,0,2,68,430,34,0.34,0
LEAD_000841,Healthcare Company 841,Contact 841,contact841@company841.com,Operations Manager,Healthcare,51-200,EU,organic,False,2024-12-01,2024-12-30,case_study_view,4,3,4,117,406,65,0.656,1
LEAD_000842,E-commerce Company 842,Contact 842,contact842@company842.com,Product Manager,E-commerce,1-10,NA,organic,False,2025-04-26,2025-05-06,contact_form,9,6,6,163,129,78,0.784,1
LEAD_000843,Healthcare Company 843,Contact 843,contact843@company843.com,Product Manager,Healthcare,5000+,MEA,direct,False,2025-05-22,2025-05-25,product_tour,4,1,2,19,1754,47,0.472,1
LEAD_000844,Manufacturing Company 844,Contact 844,contact844@company844.com,VP Sales,Manufacturing,11-50,NA,paid,False,2025-07-11,2025-07-18,content_download,3,3,1,48,1044,34,0.344,1
LEAD_000845,Manufacturing Company 845,Contact 845,contact845@company845.com,Product Manager,Manufacturing,1-10,EU,referral,True,2025-05-24,2025-05-30,contact_form,3,0,0,75,696,18,0.187,0
LEAD_000846,E-commerce Company 846,Contact 846,contact846@company846.com,Operations Manager,E-commerce,51-200,APAC,paid,False,2025-05-30,2025-06-11,webinar,4,0,0,108,810,23,0.233,0
LEAD_000847,Retail Company 847,Contact 847,contact847@company847.com,Sales Manager,Retail,11-50,MEA,organic,False,2024-12-23,2025-01-01,demo_request,4,6,3,54,375,63,0.634,1
LEAD_000848,Healthcare Company 848,Contact 848,contact848@company848.com,Operations Manager,Healthcare,51-200,NA,paid,False,2025-08-23,2025-09-05,case_study_view,4,0,2,103,1110,47,0.477,1
LEAD_000849,SaaS Company 849,Contact 849,contact849@company849.com,Business Analyst,SaaS,11-50,APAC,referral,False,2024-12-05,2025-01-01,trial_signup,4,2,2,20,774,61,0.616,1
LEAD_000850,E-commerce Company 850,Contact 850,contact850@company850.com,Marketing Director,E-commerce,201-1000,NA,direct,False,2025-01-14,2025-02-10,trial_signup,7,1,3,82,1118,72,0.724,0
LEAD_000851,Finance Company 851,Contact 851,contact851@company851.com,CTO,Finance,5000+,LATAM,paid,False,2025-06-13,2025-07-06,trial_signup,1,0,1,49,1981,38,0.387,1
LEAD_000852,Healthcare Company 852,Contact 852,contact852@company852.com,CEO,Healthcare,11-50,APAC,organic,False,2025-02-14,2025-03-14,case_study_view,9,4,2,84,177,54,0.542,1
LEAD_000853,E-commerce Company 853,Contact 853,contact853@company853.com,IT Director,E-commerce,1001-5000,NA,referral,True,2025-08-15,2025-08-21,contact_form,1,0,1,76,2113,36,0.369,0
LEAD_000854,Real Estate Company 854,Contact 854,contact854@company854.com,Sales Manager,Real Estate,1-10,NA,organic,True,2025-05-30,2025-06-02,product_tour,7,3,1,12,47,35,0.359,1
LEAD_000855,Healthcare Company 855,Contact 855,contact855@company855.com,VP Sales,Healthcare,5000+,NA,paid,True,2025-01-23,2025-02-01,webinar,7,2,3,174,5054,71,0.718,1
LEAD_000856,Manufacturing Company 856,Contact 856,contact856@company856.com,IT Director,Manufacturing,1-10,NA,paid,False,2025-04-11,2025-05-07,trial_signup,9,7,0,96,156,44,0.441,0
LEAD_000857,Education Company 857,Contact 857,contact857@company857.com,Sales Manager,Education,5000+,EU,paid,False,2024-10-27,2024-10-31,email_open,5,2,2,66,15558,44,0.448,0
LEAD_000858,Education Company 858,Contact 858,contact858@company858.com,IT Director,Education,1001-5000,MEA,referral,False,2025-02-03,2025-02-14,product_tour,4,2,2,91,3326,44,0.442,1
LEAD_000859,Healthcare Company 859,Contact 859,contact859@company859.com,CFO,Healthcare,1-10,NA,organic,False,2024-10-20,2024-11-09,ad_click,7,2,2,84,429,44,0.448,0
LEAD_000860,Education Company 860,Contact 860,contact860@company860.com,Business Analyst,Education,51-200,NA,organic,True,2025-01-26,2025-02-07,contact_form,6,1,3,25,375,58,0.583,1
LEAD_000861,Healthcare Company 861,Contact 861,contact861@company861.com,CEO,Healthcare,11-50,EU,paid,False,2024-12-30,2025-01-18,product_tour,7,5,3,77,1306,63,0.634,1
LEAD_000862,Education Company 862,Contact 862,contact862@company862.com,Sales Manager,Education,51-200,EU,referral,False,2024-09-25,2024-10-06,ad_click,3,1,4,46,1385,59,0.599,1
LEAD_000863,E-commerce Company 863,Contact 863,contact863@company863.com,CEO,E-commerce,11-50,EU,direct,True,2024-10-12,2024-11-06,webinar,6,1,1,88,864,37,0.377,1
LEAD_000864,SaaS Company 864,Contact 864,contact864@company864.com,CFO,SaaS,11-50,APAC,social,True,2025-07-02,2025-07-28,case_study_view,2,1,1,87,821,30,0.308,0
LEAD_000865,Healthcare Company 865,Contact 865,contact865@company865.com,CEO,Healthcare,51-200,APAC,organic,False,2024-09-13,2024-09-28,webinar,7,1,2,123,2753,53,0.536,1
LEAD_000866,Retail Company 866,Contact 866,contact866@company866.com,CFO,Retail,5000+,APAC,social,True,2025-04-28,2025-05-21,case_study_view,7,1,2,49,8978,43,0.437,0
LEAD_000867,Consulting Company 867,Contact 867,contact867@company867.com,CEO,Consulting,11-50,APAC,organic,False,2024-09-28,2024-10-22,email_open,5,1,2,6,2314,39,0.395,1
LEAD_000868,Real Estate Company 868,Contact 868,contact868@company868.com,CTO,Real Estate,51-200,NA,referral,True,2025-03-30,2025-04-23,trial_signup,8,0,1,51,1318,54,0.544,1
LEAD_000869,Healthcare Company 869,Contact 869,contact869@company869.com,Business Analyst,Healthcare,5000+,LATAM,referral,False,2024-10-19,2024-11-08,trial_signup,6,8,3,21,11975,75,0.758,0
LEAD_000870,Healthcare Company 870,Contact 870,contact870@company870.com,Operations Manager,Healthcare,201-1000,MEA,referral,False,2025-04-10,2025-04-30,trial_signup,1,2,3,171,2575,61,0.611,1
LEAD_000871,Real Estate Company 871,Contact 871,contact871@company871.com,Business Analyst,Real Estate,5000+,NA,direct,False,2024-10-24,2024-10-29,webinar,6,4,2,151,3889,58,0.585,0
LEAD_000872,Manufacturing Company 872,Contact 872,contact872@company872.com,CTO,Manufacturing,51-200,NA,direct,True,2024-11-04,2024-11-20,content_download,3,3,3,90,9328,57,0.571,1
LEAD_000873,Consulting Company 873,Contact 873,contact873@company873.com,CEO,Consulting,11-50,APAC,paid,False,2025-01-03,2025-01-20,case_study_view,7,0,3,112,587,53,0.53,1
LEAD_000874,Real Estate Company 874,Contact 874,contact874@company874.com,Business Analyst,Real Estate,1001-5000,NA,paid,True,2025-04-26,2025-05-13,pricing_page,3,1,3,26,4948,65,0.657,1
LEAD_000875,SaaS Company 875,Contact 875,contact875@company875.com,Sales Manager,SaaS,1001-5000,LATAM,paid,False,2025-06-22,2025-07-02,content_download,8,0,2,166,3838,61,0.61,1
LEAD_000876,Finance Company 876,Contact 876,contact876@company876.com,Sales Manager,Finance,1001-5000,EU,social,False,2024-12-29,2025-01-22,pricing_page,3,0,1,106,417,45,0.455,0
LEAD_000877,Manufacturing Company 877,Contact 877,contact877@company877.com,Sales Manager,Manufacturing,11-50,EU,social,False,2025-03-04,2025-03-27,case_study_view,4,0,3,172,267,44,0.443,0
LEAD_000878,Real Estate Company 878,Contact 878,contact878@company878.com,CTO,Real Estate,1-10,NA,organic,True,2025-05-03,2025-05-14,webinar,9,0,1,58,280,37,0.377,0
LEAD_000879,Finance Company 879,Contact 879,contact879@company879.com,Business Analyst,Finance,201-1000,NA,referral,False,2025-07-19,2025-07-24,ad_click,5,1,5,59,6092,71,0.714,1
LEAD_000880,E-commerce Company 880,Contact 880,contact880@company880.com,IT Director,E-commerce,51-200,EU,referral,False,2025-08-24,2025-09-01,case_study_view,5,0,1,52,868,31,0.313,0
LEAD_000881,SaaS Company 881,Contact 881,contact881@company881.com,Business Analyst,SaaS,1-10,NA,social,False,2025-05-08,2025-05-22,ad_click,2,0,1,109,240,27,0.277,0
LEAD_000882,SaaS Company 882,Contact 882,contact882@company882.com,Business Analyst,SaaS,11-50,EU,referral,False,2024-09-22,2024-10-22,demo_request,2,2,0,3,1072,39,0.398,0
LEAD_000883,Finance Company 883,Contact 883,contact883@company883.com,Product Manager,Finance,51-200,NA,referral,True,2025-07-17,2025-07-23,trial_signup,7,0,0,6,10703,44,0.44,1
LEAD_000884,Technology Company 884,Contact 884,contact884@company884.com,CEO,Technology,1001-5000,EU,direct,False,2025-05-15,2025-06-11,trial_signup,9,8,4,109,1082,95,0.95,1
LEAD_000885,Manufacturing Company 885,Contact 885,contact885@company885.com,CEO,Manufacturing,201-1000,EU,referral,False,2025-01-26,2025-02-20,ad_click,5,2,2,28,4265,48,0.484,1
LEAD_000886,Finance Company 886,Contact 886,contact886@company886.com,Product Manager,Finance,201-1000,NA,direct,True,2025-06-26,2025-07-05,product_tour,3,3,2,44,2287,51,0.518,1
LEAD_000887,Manufacturing Company 887,Contact 887,contact887@company887.com,IT Director,Manufacturing,11-50,NA,organic,False,2024-09-18,2024-09-28,contact_form,10,7,5,126,100,87,0.877,1
LEAD_000888,Manufacturing Company 888,Contact 888,contact888@company888.com,Operations Manager,Manufacturing,11-50,NA,referral,True,2025-08-21,2025-08-28,trial_signup,4,3,1,92,1275,43,0.43,1
LEAD_000889,Healthcare Company 889,Contact 889,contact889@company889.com,VP Sales,Healthcare,1-10,NA,organic,False,2025-06-18,2025-07-02,pricing_page,10,0,2,64,506,59,0.593,1
